id,title,description,link,image_link,additional_image_link,availability,price,sale_price,sale_price_effective_date,google_product_category,brand,MPN,condition,age_group,color,gender,material,size,store_code
001-140-01911,Platinum/white Engagement Ring Solitaire Set With Zironcium,Solitaire Exclusive Four Prong Set With 1 Ct R Cz.001 140 01911 292919 Platinum White Platinum  precisionset Solitaire  engagement Ring,https://www.ltdenny.com/shop/001-140-01911,https://s4.v360.in/images/company/308/imaged/001-140-01911/bA1.jpg,https://s4.v360.in/images/company/308/imaged/001-140-01911/bA3.jpg,in stock,1365,,,200,PrecisionSet,292919,new,adult,White,female,platinum,6,515
001-110-01218,Cobalt/white Gent's Band Metal,Gent's White Cobalt Hammered Metal Men's Wedding Band Size 10 Length 8.001 110 01218 70015mh8cb 10 Cobalt White Cobalt  ritani Metal  gent's Band Men  men's  mens  male  gents  gent ,https://www.ltdenny.com/shop/001-110-01218,https://s4.v360.in/images/company/308/imaged/001-110-01218/bA5.jpg,https://s4.v360.in/images/company/308/imaged/001-110-01218/bA7.jpg,in stock,200,,,200,Ritani,70015MH8CB-10,new,adult,White,male,Cobalt,10,515
001-165-00499,18kyg/yellow Necklace Pearl Set With Pearl,"Keshi Pearls & Handtwisted Wire  18 "".001 165 00499 Strandltd 18kyg Yellow Gold  prijems Pearl  necklace Prije ",https://www.ltdenny.com/shop/001-165-00499,https://s4.v360.in/images/company/308/imaged/001-165-00499/bA10.jpg,https://s4.v360.in/images/company/308/imaged/001-165-00499/bA12.jpg,in stock,500,,,196,LTDenny,StrandLTD,new,adult,Yellow,female,18KYG,3.5,515
001-110-01223,Cobalt/white Gent's Band Metal,Gent's White Cobalt Metal Men's Wedding Band Size 9.75 Length 8.001 110 01223 70013b8cb 10 Cobalt White Cobalt  ritani Metal  gent's Band Men  men's  mens  male  gents  gent ,https://www.ltdenny.com/shop/001-110-01223,https://s4.v360.in/images/company/308/imaged/001-110-01223/bA10.jpg,https://s4.v360.in/images/company/308/imaged/001-110-01223/bA12.jpg,in stock,200,,,200,Ritani,70013B8CB-10,new,adult,White,male,Cobalt,9.75,515
001-150-00001,Platinum/white Earring Diamond Set With Diamond,"T Earrings, 2 Plat Bezel Dangle .75ct.001 150 00001 Hte7003 Platinum White Platinum  tacori Diamond  earring",https://www.ltdenny.com/shop/001-150-00001,https://s4.v360.in/images/company/308/imaged/001-150-00001/bA39.jpg,https://s4.v360.in/images/company/308/imaged/001-150-00001/bA41.jpg,in stock,5490,,,194,Tacori,HTE7003,new,adult,White,female,platinum,,515
001-165-00685,18kwg/white Necklace Metal,"1.6mm Popcorn 16"".001 165 00685 Popcornstyle 18kwg White Gold  ltdenny Metal  necklace",https://www.ltdenny.com/shop/001-165-00685,https://s4.v360.in/images/company/308/imaged/001-165-00685/bA5.jpg,https://s4.v360.in/images/company/308/imaged/001-165-00685/bA6.jpg,in stock,510,,,196,LTDenny,PopcornStyle,new,adult,White,female,18KWG,1.6,515
001-110-01228,Cobalt/white Gent's Band Metal,Gent's White Cobalt Mixed Metal Men's Wedding Band Size 9.75 Length 8.001 110 01228 70012s8cb 10 Cobalt White Cobalt  ritani Metal  gent's Band Men  men's  mens  male  gents  gent ,https://www.ltdenny.com/shop/001-110-01228,https://s4.v360.in/images/company/308/imaged/001-110-01228/bA54.jpg,https://s4.v360.in/images/company/308/imaged/001-110-01228/bA56.jpg,in stock,200,,,200,Ritani,70012S8CB-10,new,adult,White,male,Cobalt,9.75,515
001-150-00010,18kwg/white Earring Diamond Set With Diamond,Ladys Dangle Earring D.61ct.001 150 00010 252 E 18kwg White Gold  shaill New York Diamond  earring,https://www.ltdenny.com/shop/001-150-00010,https://s4.v360.in/images/company/308/imaged/001-150-00010/bA17.jpg,https://s4.v360.in/images/company/308/imaged/001-150-00010/bA19.jpg,in stock,1615,,,194,LTDenny,252-E,new,adult,White,female,18KWG,,515
001-110-01234,18kyg/yellow Gent's Band Gemstone Set With Jade,"Gent's Ring, 18 Karat Yellow Gold, Custom Made, Cast Manufactured,z.001 110 01234 Chin 18kyg Yellow Gold  ltdenny Gemstone  gent's Band Men  men's  mens  male  gents  gent ",https://www.ltdenny.com/shop/001-110-01234,https://s4.v360.in/images/company/308/imaged/001-110-01234/bA57.jpg,https://s4.v360.in/images/company/308/imaged/001-110-01234/bA59.jpg,in stock,8800,,,200,LTDenny,Chin,new,adult,Yellow,male,18KYG,7.5,515
001-150-00015,18kwg/white Earring Diamond Set With Diamond,".45ct Ttw.001 150 00015 3721 18kwg White Gold  kurt Gaum, Inc Diamond  earring",https://www.ltdenny.com/shop/001-150-00015,https://s4.v360.in/images/company/308/imaged/001-150-00015/bA25.jpg,https://s4.v360.in/images/company/308/imaged/001-150-00015/bA27.jpg,in stock,1265,,,194,LTDenny,3721,new,adult,White,female,18KWG,,515
001-115-00840,Platinum/white Lady's Band Eternity Set With Diamond,.93ct Ttw Dia Eternity Band.001 115 00840 41 2.5et Platinum White Platinum  tacori Eternity  lady's Band Ladys  lady ,https://www.ltdenny.com/shop/001-115-00840,https://s4.v360.in/images/company/308/imaged/001-115-00840/bA65.jpg,https://s4.v360.in/images/company/308/imaged/001-115-00840/bA67.jpg,in stock,6370,,,200,Tacori,41-2.5ET,new,adult,White,female,platinum,6.5,515
001-150-00033,18kwg/18kyg/white/yellow Earring Diamond Set With Diamond,.33cttw W/y Diamond Huggy.001 150 00033 20/26301630/1 1108m 18kwg/18kyg White/yellow Gold  gathmann Diamond  earring,https://www.ltdenny.com/shop/001-150-00033,https://s4.v360.in/images/company/308/imaged/001-150-00033/bA12.jpg,https://s4.v360.in/images/company/308/imaged/001-150-00033/bA14.jpg,in stock,1975,,,194,LTDenny,20/26301630/1-1108M,new,adult,White/Yellow,female,18KWG/18KYG,,515
001-165-00752,18kwg/white Necklace Metal,Bamboo Classic Neckpiece.001 165 00752 1g02673z5400 18kwg White Gold  chimento Metal  necklace,https://www.ltdenny.com/shop/001-165-00752,https://s4.v360.in/images/company/308/imaged/001-165-00752/bA33.jpg,https://s4.v360.in/images/company/308/imaged/001-165-00752/bA35.jpg,in stock,825,,,196,LTDenny,1G02673Z5400,new,adult,White,female,18KWG,1,515
001-115-01062,Palladium/white Lady's Band Half Way,Band .24cttw.001 115 01062 21697crd 65 Palladium White Palladium  ritani Half Way  lady's Band Ladys  lady ,https://www.ltdenny.com/shop/001-115-01062,https://s4.v360.in/images/company/308/imaged/001-115-01062/bA111.jpg,https://s4.v360.in/images/company/308/imaged/001-115-01062/bA113.jpg,in stock,1710,,,200,Ritani,21697CRD-65,new,adult,White,female,palladium,6.25,515
001-150-00045,18kwg/white Earring Diamond Set With Diamond,.46cttw Antique Style Leverbacks.001 150 00045 Kg 8we735 18kwg White Gold  beverleyk Diamond  earring,https://www.ltdenny.com/shop/001-150-00045,https://s4.v360.in/images/company/308/imaged/001-150-00045/bA34.jpg,https://s4.v360.in/images/company/308/imaged/001-150-00045/bA36.jpg,in stock,3140,,,194,BeverleyK,KG-8WE735,new,adult,White,female,18KWG,,515
001-165-00961,18kwg/white Necklace Diamond Set With Diamond,".15cttw Diamond Pendant.001 165 00961 8wc307(b)d,d 18kwg White Gold  beverleyk Diamond  necklace",https://www.ltdenny.com/shop/001-165-00961,https://s4.v360.in/images/company/308/imaged/001-165-00961/bA13.jpg,https://s4.v360.in/images/company/308/imaged/001-165-00961/bA14.jpg,in stock,2240,,,196,BeverleyK,"8WC307(B)D,D",new,adult,White,female,18KWG,0.8,515
001-115-01067,Platinum/white Lady's Band Eternity Set With Diamond,1.20ct Dia Eternity Band.001 115 01067 Ht2614b Platinum White Platinum  tacori Eternity  lady's Band Ladys  lady ,https://www.ltdenny.com/shop/001-115-01067,https://s4.v360.in/images/company/308/imaged/001-115-01067/bA53.jpg,https://s4.v360.in/images/company/308/imaged/001-115-01067/bA55.jpg,in stock,7490,,,200,Tacori,HT2614B,new,adult,White,female,platinum,6.25,515
001-150-00056,18kwg/white Earring Diamond Set With Diamond,"Flower Design With Posts.001 150 00056 Kg 8we1011(a)d,d,d 18kwg White Gold  beverleyk Diamond  earring",https://www.ltdenny.com/shop/001-150-00056,https://s4.v360.in/images/company/308/imaged/001-150-00056/bA10.jpg,https://s4.v360.in/images/company/308/imaged/001-150-00056/bA12.jpg,in stock,2685,,,194,BeverleyK,"KG-8WE1011(A)D,D,D",new,adult,White,female,18KWG,,515
001-165-00975,Platinum/white Necklace Diamond Set With Diamond,.98cttw Diamond Cross.001 165 00975 500006 Platinum White Platinum  rosy Blue Diamond  necklace,https://www.ltdenny.com/shop/001-165-00975,https://s4.v360.in/images/company/308/imaged/001-165-00975/bA17.jpg,https://s4.v360.in/images/company/308/imaged/001-165-00975/bA19.jpg,in stock,3800,,,196,LTDenny,500006,new,adult,White,female,platinum,0.5,515
001-115-01128,Platinum/white Lady's Band Eternity Set With Diamond,Ht2259b .75cttw Eternity Band.001 115 01128 Ht2259b Platinum White Platinum  tacori Eternity  lady's Band Ladys  lady ,https://www.ltdenny.com/shop/001-115-01128,https://s4.v360.in/images/company/308/imaged/001-115-01128/bA10.jpg,https://s4.v360.in/images/company/308/imaged/001-115-01128/bA12.jpg,in stock,6210,,,200,Tacori,HT2259B,new,adult,White,female,platinum,6.5,515
001-150-00081,18kwg/white Earring Diamond Set With Diamond,.56cttw Square Pave Earrings.001 150 00081 E3970 18kwg White Gold  doves Diamond  earring Dov ,https://www.ltdenny.com/shop/001-150-00081,https://s4.v360.in/images/company/308/imaged/001-150-00081/bA5.jpg,https://s4.v360.in/images/company/308/imaged/001-150-00081/bA7.jpg,in stock,1800,,,194,Doves,E3970,new,adult,White,female,18KWG,,515
001-165-00996,18kwg/18krg/white/rose Necklace Diamond Set With Diamond,.63cttw Pink Dias Necklace.001 165 00996 P2777 18kwg/18krg White/rose Gold  doves Diamond  necklace Dov ,https://www.ltdenny.com/shop/001-165-00996,https://s4.v360.in/images/company/308/imaged/001-165-00996/bA5.jpg,https://s4.v360.in/images/company/308/imaged/001-165-00996/bA7.jpg,in stock,1500,,,196,Doves,P2777,new,adult,White/Rose,female,18KWG/18KRG,0.5,515
001-115-01135,Platinum/white Lady's Band Eternity Set With Diamond,"Lady's Ring, Tacori, Eternity Band 2578b, Measuring 4mm. Wide With Six Patterns Of 5 Channels Set Diamonds And 8 Bead Set Diamonds On The Side Interfaces.  the Diamonds Weigh .87 Carat Total.  the Color Is G And The Clarity Is Vs, By Gia Standards..001 115 01135 2578b Platinum White Platinum  tacori Eternity  lady's Band Ladys  lady ",https://www.ltdenny.com/shop/001-115-01135,https://s4.v360.in/images/company/308/imaged/001-115-01135/bA14.jpg,https://s4.v360.in/images/company/308/imaged/001-115-01135/bA16.jpg,in stock,6670,,,200,Tacori,2578B,new,adult,White,female,platinum,6.5,515
001-165-01009,18kwg/white Necklace Diamond Set With Diamond,"Diamonds In Center At.37ct  g H With .13ct Black Diamonds.001 165 01009 P5646 Bd 18kwg White Gold  spark Creations, Inc. Diamond  necklace",https://www.ltdenny.com/shop/001-165-01009,https://s4.v360.in/images/company/308/imaged/001-165-01009/bA37.jpg,https://s4.v360.in/images/company/308/imaged/001-165-01009/bA39.jpg,in stock,2000,,,196,LTDenny,P5646-BD,new,adult,White,female,18KWG,0.5,515
001-150-00094,18kwg/white Earring Diamond Set With Diamond,1.57cttw Pave Dias Earrings.001 150 00094 Mhoops 18kwg White Gold  michael Barin Diamond  earring Mhoo ,https://www.ltdenny.com/shop/001-150-00094,https://s4.v360.in/images/company/308/imaged/001-150-00094/bA41.jpg,https://s4.v360.in/images/company/308/imaged/001-150-00094/bA43.jpg,in stock,6625,,,194,LTDenny,MHoops,new,adult,White,female,18KWG,,515
001-115-01142,18krg/rose Lady's Band Eternity Set With Diamond,Marquise And Round Shape Eternity Band.001 115 01142 47 2etpk 18krg Rose Gold  tacori Eternity  lady's Band Ladys  lady ,https://www.ltdenny.com/shop/001-115-01142,https://s4.v360.in/images/company/308/imaged/001-115-01142/bA33.jpg,https://s4.v360.in/images/company/308/imaged/001-115-01142/bA35.jpg,in stock,2950,,,200,Tacori,47-2ETPK,new,adult,Rose,female,18KRG,6.5,515
001-115-01148,Platinum/white Lady's Band Eternity Set With Diamond,Petite Cresent Eternity Band.001 115 01148 Ht2545b Platinum White Platinum  tacori Eternity  lady's Band Ladys  lady ,https://www.ltdenny.com/shop/001-115-01148,https://s4.v360.in/images/company/308/imaged/001-115-01148/bA107.jpg,https://s4.v360.in/images/company/308/imaged/001-115-01148/bA109.jpg,in stock,5550,,,200,Tacori,HT2545B,new,adult,White,female,platinum,5,515
001-165-01020,18krg/rose Necklace Diamond Set With Diamond,.50 18k Rose Forevermark Bouquet.001 165 01020 Mbq04n .50rfm 18krg Rose Gold  memoire Diamond  necklace,https://www.ltdenny.com/shop/001-165-01020,https://s4.v360.in/images/company/308/imaged/001-165-01020/bA10.jpg,https://s4.v360.in/images/company/308/imaged/001-165-01020/bA12.jpg,in stock,4190,,,196,Memoire,MBQ04N-.50RFM,new,adult,Rose,female,18KRG,1.1,515
001-115-01157,Platinum/white Lady's Band Eternity Set With Diamond,.80ct Dia Eternity Cres Band.001 115 01157 301 2.5et Platinum White Platinum  tacori Eternity  lady's Band Ladys  lady ,https://www.ltdenny.com/shop/001-115-01157,https://s4.v360.in/images/company/308/imaged/001-115-01157/bA85.jpg,https://s4.v360.in/images/company/308/imaged/001-115-01157/bA87.jpg,in stock,4500,,,200,Tacori,301-2.5ET,new,adult,White,female,platinum,6.5,515
001-165-01030,18krg/rose Necklace Diamond Set With Diamond,Shadow Box (medium) With Diamond Frame.001 165 01030 450936 18krg Rose Gold  k Di Kuore Diamond  necklace,https://www.ltdenny.com/shop/001-165-01030,https://s4.v360.in/images/company/308/imaged/001-165-01030/bA49.jpg,https://s4.v360.in/images/company/308/imaged/001-165-01030/bA51.jpg,in stock,3000,,,196,LTDenny,450936,new,adult,Rose,female,18KRG,1.1,515
001-150-00104,18kwg/white Earring Diamond Set With Diamond,".39ct D/.32ct Black Diamond Hoops.001 150 00104 E5678 Bd 18kwg White Gold  spark Creations, Inc. Diamond  earring",https://www.ltdenny.com/shop/001-150-00104,https://s4.v360.in/images/company/308/imaged/001-150-00104/bA20.jpg,https://s4.v360.in/images/company/308/imaged/001-150-00104/bA22.jpg,in stock,2745,,,194,LTDenny,E5678-BD,new,adult,White,female,18KWG,,515
001-115-01162,Platinum/white Lady's Band Eternity Set With Diamond,1.48ct 5 Section Solid Bottom.001 115 01162 2644b5s Platinum White Platinum  tacori Eternity  lady's Band Ladys  lady ,https://www.ltdenny.com/shop/001-115-01162,https://s4.v360.in/images/company/308/imaged/001-115-01162/bA161.jpg,https://s4.v360.in/images/company/308/imaged/001-115-01162/bA163.jpg,in stock,11260,,,200,Tacori,2644B5S,new,adult,White,female,platinum,6.25,515
001-165-01038,18kwg/white Necklace Diamond Set With Diamond,".50ct Center Rhythum .75ct Ttw J/si1 With 19 D Stones In Halo, And 2 D Stones On Top
fmx 1102218.001 165 01038 P8w1003fm 18kwg White Gold  yerushalmi Bros. Diamond  necklace",https://www.ltdenny.com/shop/001-165-01038,https://s4.v360.in/images/company/308/imaged/001-165-01038/bA1.jpg,https://s4.v360.in/images/company/308/imaged/001-165-01038/bA3.jpg,out of stock,6100,,,196,LTDenny,P8W1003FM,new,adult,White,female,18KWG,1.3,515
001-150-00126,18kyg/yellow Earring Diamond Set With Diamond,Beloved Stud Earrings 18kyg.001 150 00126 Hfeblv02008y 18kyg Yellow Gold  hearts On Fire Diamond  earring,https://www.ltdenny.com/shop/001-150-00126,https://s4.v360.in/images/company/308/imaged/001-150-00126/bA25.jpg,https://s4.v360.in/images/company/308/imaged/001-150-00126/bA27.jpg,in stock,12500,,,194,LTDenny,HFEBLV02008Y,new,adult,Yellow,female,18KYG,,515
001-115-01167,18krg/rose Lady's Band Eternity Set With Diamond,.38 Eternity Band.001 115 01167 200 2etpk 18krg Rose Gold  tacori Eternity  lady's Band Ladys  lady ,https://www.ltdenny.com/shop/001-115-01167,https://s4.v360.in/images/company/308/imaged/001-115-01167/bA65.jpg,https://s4.v360.in/images/company/308/imaged/001-115-01167/bA67.jpg,in stock,2960,,,200,Tacori,200-2ETPK,new,adult,Rose,female,18KRG,6.5,515
001-165-01493,Silver/white Necklace Metal,"38"" Thick Chain.001 165 01493 Sn175y Silver White Silver  tacori Metal  necklace",https://www.ltdenny.com/shop/001-165-01493,https://s4.v360.in/images/company/308/imaged/001-165-01493/bA37.jpg,https://s4.v360.in/images/company/308/imaged/001-165-01493/bA39.jpg,out of stock,510,,,196,Tacori,SN175Y,new,adult,White,female,Silver,2,515
001-150-00135,Platinum/18kyg/white/yellow Earring Diamond Set With Diamond,Antique Style Earring Mountings.001 150 00135 Ea296 R1.25 Platinum/18kyg White/yellow Gold  sebastien Barier Eurl Diamond  earring,https://www.ltdenny.com/shop/001-150-00135,https://s4.v360.in/images/company/308/imaged/001-150-00135/bA21.jpg,https://s4.v360.in/images/company/308/imaged/001-150-00135/bA23.jpg,in stock,3250,,,194,LTDenny,EA296-R1.25,new,adult,White/Yellow,female,platinum/18KYG,,515
001-115-01174,Platinum/white Lady's Band Half Way Set With Diamond,Plat .13ct Diam Small Contour Fitted Band.001 115 01174 2647smb Platinum White Platinum  tacori Half Way  lady's Band Ladys  lady ,https://www.ltdenny.com/shop/001-115-01174,https://s4.v360.in/images/company/308/imaged/001-115-01174/bA5.jpg,https://s4.v360.in/images/company/308/imaged/001-115-01174/bA7.jpg,in stock,2850,,,200,Tacori,2647SMB,new,adult,White,female,platinum,6.5,515
001-165-01502,Silver/18krg/white/rose Necklace Gemstone Set With Quartz,Sv/18kt Pk 8mm Rd Smokey.001 165 01502 Sn204p17 Silver/18krg White/rose Gold  tacori Gemstone  necklace,https://www.ltdenny.com/shop/001-165-01502,https://s4.v360.in/images/company/308/imaged/001-165-01502/bA21.jpg,https://s4.v360.in/images/company/308/imaged/001-165-01502/bA23.jpg,in stock,450,,,196,Tacori,SN204P17,new,adult,White/Rose,female,Silver/18KRG,1.5,515
001-150-00157,"18kwg/white Earring Gemstone Set With Diamond,emerald",".15 Ct Diamond .36 Ct Emerald Stud Earrings.001 150 00157 E5757 Em 18kwg White Gold  spark Creations, Inc. Gemstone  earring",https://www.ltdenny.com/shop/001-150-00157,https://s4.v360.in/images/company/308/imaged/001-150-00157/bA33.jpg,https://s4.v360.in/images/company/308/imaged/001-150-00157/bA35.jpg,in stock,2500,,,194,LTDenny,E5757-EM,new,adult,White,female,18KWG,,515
001-115-01179,18kyg/yellow Lady's Band Three Quarters Set With Diamond,18kyg .65ct.001 115 01179 Ht2626b3/4y 18kyg Yellow Gold  tacori Three Quarters  lady's Band Three Quarte  ladys  lady ,https://www.ltdenny.com/shop/001-115-01179,https://s4.v360.in/images/company/308/imaged/001-115-01179/bA1.jpg,https://s4.v360.in/images/company/308/imaged/001-115-01179/bA3.jpg,in stock,4990,,,200,Tacori,HT2626B3/4Y,new,adult,Yellow,female,18KYG,6.5,515
001-165-01529,18krg/rose Necklace Diamond Set With Diamond,"18kt Pkg .12ct Dia Marquse Design 18"" Neck.001 165 01529 Sn206p 18krg Rose Gold  tacori Diamond  necklace",https://www.ltdenny.com/shop/001-165-01529,https://s4.v360.in/images/company/308/imaged/001-165-01529/bA45.jpg,https://s4.v360.in/images/company/308/imaged/001-165-01529/bA47.jpg,in stock,1390,,,196,Tacori,SN206P,new,adult,Rose,female,18KRG,1,515
001-150-00167,18krg/rose Earring Diamond Set With Diamond,Pave Earring.001 150 00167 Se204p 18krg Rose Gold  tacori Diamond  earring,https://www.ltdenny.com/shop/001-150-00167,https://s4.v360.in/images/company/308/imaged/001-150-00167/bA30.jpg,https://s4.v360.in/images/company/308/imaged/001-150-00167/bA32.jpg,in stock,2840,,,194,Tacori,SE204P,new,adult,Rose,female,18KRG,,515
001-115-01200,Platinum/white Lady's Band Plain,1.5mm Wide Eternity Crescent Design.001 115 01200 42 1.5et Platinum White Platinum  tacori Plain  lady's Band Ladys  lady ,https://www.ltdenny.com/shop/001-115-01200,https://s4.v360.in/images/company/308/imaged/001-115-01200/bA41.jpg,https://s4.v360.in/images/company/308/imaged/001-115-01200/bA43.jpg,in stock,1360,,,200,Tacori,42-1.5ET,new,adult,White,female,platinum,6.25,515
001-165-01556,"18kyg/yellow Necklace Gemstone Set With Diamond,azure",18kygn D44=.14 Wt/az=2.98..001 165 01556 N6528az 18kyg Yellow Gold  doves Gemstone  necklace Dov ,https://www.ltdenny.com/shop/001-165-01556,https://s4.v360.in/images/company/308/imaged/001-165-01556/bA81.jpg,https://s4.v360.in/images/company/308/imaged/001-165-01556/bA83.jpg,out of stock,1715,,,196,Doves,N6528AZ,new,adult,Yellow,female,18KYG,0.5,515
001-165-01570,18kyg/yellow Necklace Metal,Brushed & Polished Link Bracelet.001 165 01570 008c1724 18kyg Yellow Gold  vaid Metal  necklace,https://www.ltdenny.com/shop/001-165-01570,https://s4.v360.in/images/company/308/imaged/001-165-01570/bA1.jpg,https://s4.v360.in/images/company/308/imaged/001-165-01570/bA3.jpg,in stock,6800,,,196,LTDenny,008C1724,new,adult,Yellow,female,18KYG,7,515
001-115-01207,Platinum/white Lady's Band Half Way Set With Diamond,Fitted Wedding Band To Go With 12944.001 115 01207 W045 R3/4 Platinum White Platinum  sebastien Barier Eurl Half Way  lady's Band Ladys  lady ,https://www.ltdenny.com/shop/001-115-01207,https://s4.v360.in/images/company/308/imaged/001-115-01207/bA105.jpg,https://s4.v360.in/images/company/308/imaged/001-115-01207/bA107.jpg,in stock,3500,,,200,LTDenny,W045-R3/4,new,adult,White,female,platinum,6.25,515
001-150-00175,18kyg/yellow Earring Diamond Set With Diamond,Pave Earring.001 150 00175 Se206y 18kyg Yellow Gold  tacori Diamond  earring,https://www.ltdenny.com/shop/001-150-00175,https://s4.v360.in/images/company/308/imaged/001-150-00175/bA10.jpg,https://s4.v360.in/images/company/308/imaged/001-150-00175/bA12.jpg,in stock,2360,,,194,Tacori,SE206Y,new,adult,Yellow,female,18KYG,,515
001-165-01584,"18krg/yellow Necklace Gemstone Set With Chalcedony,diamond",Rose Cut Chalcedony = With .98ct Starburst Bezel With 22 Diamonds.001 165 01584 Dkn197 18krg Yellow Gold  suzanne Kalan Gemstone  necklace,https://www.ltdenny.com/shop/001-165-01584,https://s4.v360.in/images/company/308/imaged/001-165-01584/bA61.jpg,https://s4.v360.in/images/company/308/imaged/001-165-01584/bA63.jpg,in stock,2750,,,196,LTDenny,DKN197,new,adult,Yellow,female,18KRG,0.5,515
001-115-01217,Platinum/white Lady's Band Eternity Set With Diamond,Pip1  m+2.00ct Ttw Eternity Shared Prong.001 115 01217 Erpt134 2m+ Platinum White Platinum  memoire Eternity  lady's Band Ladys  lady ,https://www.ltdenny.com/shop/001-115-01217,https://s4.v360.in/images/company/308/imaged/001-115-01217/bA65.jpg,https://s4.v360.in/images/company/308/imaged/001-115-01217/bA66.jpg,in stock,7800,,,200,Memoire,ERPT134-2M+,new,adult,White,female,platinum,6,515
001-150-00180,18krg/rose Earring Diamond Set With Diamond,Champagne Rose Cut Diamond Studs.001 150 00180 2503er 18krg Rose Gold  sethi Couture Diamond  earring,https://www.ltdenny.com/shop/001-150-00180,https://s4.v360.in/images/company/308/imaged/001-150-00180/bA1.jpg,https://s4.v360.in/images/company/308/imaged/001-150-00180/bA3.jpg,in stock,4000,,,194,LTDenny,2503ER,new,adult,Rose,female,18KRG,,515
001-165-01603,"18kwg/white Necklace Gemstone Set With Diamond,aqua","3.68ct Aqua & Dia Pendant.001 165 01603 Pd2458 18kwg White Gold  jfa Designs, Inc. Gemstone  necklace",https://www.ltdenny.com/shop/001-165-01603,https://s4.v360.in/images/company/308/imaged/001-165-01603/bA1.jpg,https://s4.v360.in/images/company/308/imaged/001-165-01603/bA3.jpg,in stock,3665,,,196,LTDenny,PD2458,new,adult,White,female,18KWG,0.7,515
001-115-01353,Platinum/white Lady's Band Eternity Set With Diamond,.12ct Ttw 3mm. Wide.001 115 01353 R167p Platinum White Platinum  ltdenny Eternity  lady's Band Ladys  lady ,https://www.ltdenny.com/shop/001-115-01353,https://s4.v360.in/images/company/308/imaged/001-115-01353/bA17.jpg,https://s4.v360.in/images/company/308/imaged/001-115-01353/bA19.jpg,in stock,3175,,,200,LTDenny,R167P,new,adult,White,female,platinum,6.5,515
001-150-00201,18kwg/white Earring Diamond Set With Diamond,.76 Cttw Forevermark Halo Earring.001 150 00201 Fm3009eg 30 18kwg White Gold  jadetrau Diamond  earring,https://www.ltdenny.com/shop/001-150-00201,https://s4.v360.in/images/company/308/imaged/001-150-00201/bA37.jpg,https://s4.v360.in/images/company/308/imaged/001-150-00201/bA39.jpg,in stock,4500,,,194,LTDenny,FM3009EG-30,new,adult,White,female,18KWG,,515
001-165-01627,"Silver/18k/white/yellow Necklace Gemstone Set With Quartz,citrine,amethyst","38 11.5ct Ttl Citrine, Ameth, Olve, Cognac, Lemn.001 165 01627 Sn107y Silver/18k White/yellow Gold  tacori Gemstone  necklace",https://www.ltdenny.com/shop/001-165-01627,https://s4.v360.in/images/company/308/imaged/001-165-01627/bA21.jpg,https://s4.v360.in/images/company/308/imaged/001-165-01627/bA23.jpg,in stock,1050,,,196,Tacori,SN107Y,new,adult,White/Yellow,female,Silver/18K,3,515
001-115-01358,Platinum/white Lady's Band Plain,Seamless Wedding Band.001 115 01358 Nssw194806plat Platinum White Platinum  jabel Inc. Plain  lady's Band Ladys  lady ,https://www.ltdenny.com/shop/001-115-01358,https://s4.v360.in/images/company/308/imaged/001-115-01358/bA73.jpg,https://s4.v360.in/images/company/308/imaged/001-115-01358/bA75.jpg,out of stock,900,,,200,LTDenny,NSSW194806PLAT,new,adult,White,female,platinum,6.25,515
001-150-00212,18kwg/white Earring Diamond Set With Diamond,"1.40ct Ttw Ef/vvs1 Si1 Gia 54 .21ct
shoud Sell For $9,300.001 150 00212 Ltdpear 18kwg White Gold  doron Isaak Couture Gems, Inc Diamond  earring",https://www.ltdenny.com/shop/001-150-00212,https://s4.v360.in/images/company/308/imaged/001-150-00212/bA10.jpg,https://s4.v360.in/images/company/308/imaged/001-150-00212/bA12.jpg,in stock,14500,,,194,LTDenny,LTDPear,new,adult,White,female,18KWG,,515
001-165-01641,18kyg/yellow Necklace Diamond Set With Diamond,18kt Yg .11ct Diam Double Strand Lariat Necklace.001 165 01641 Sn214y 18kyg Yellow Gold  tacori Diamond  necklace,https://www.ltdenny.com/shop/001-165-01641,https://s4.v360.in/images/company/308/imaged/001-165-01641/bA13.jpg,https://s4.v360.in/images/company/308/imaged/001-165-01641/bA15.jpg,in stock,1990,,,196,Tacori,SN214Y,new,adult,Yellow,female,18KYG,1,515
001-150-01180,18kwg/white Earring Gemstone Set With Diamond,"Blue Sapphire Earring Jacket For 1 Carat.001 150 01180 Ej5128 S 18kwg White Gold  spark Creations, Inc. Gemstone  earring",https://www.ltdenny.com/shop/001-150-01180,https://s4.v360.in/images/company/308/imaged/001-150-01180/bA101.jpg,https://s4.v360.in/images/company/308/imaged/001-150-01180/bA103.jpg,out of stock,975,,,194,LTDenny,EJ5128-S,new,adult,White,female,18KWG,,515
001-115-01363,Platinum/white Lady's Band Eternity Set With Diamond,Set .11cttw Vintage Diamond Band.001 115 01363 S 2548pt Platinum White Platinum  barry Kronen Designs Eternity  lady's Band Desig  ladys  lady ,https://www.ltdenny.com/shop/001-115-01363,https://s4.v360.in/images/company/308/imaged/001-115-01363/bA1.jpg,https://s4.v360.in/images/company/308/imaged/001-115-01363/bA3.jpg,in stock,1925,,,200,LTDenny,S-2548PT,new,adult,White,female,platinum,6,515
